dialogue_id,company_author,created_at,n_turns,first_customer_msg,weak_label,predicted_intent,escalated_to_dm
553763,UPSHelp,2017-12-02T19:30:38+00:00,9,"driver just came by. Only 1 package of the 3 I'm waiting for was on truck in spite of tracking showing ""out for delivery"" #faulty",delivery_order_status,delivery_order_status,False
11486,AlaskaAir,2017-11-01T00:23:07+00:00,2,The fine folks @AlaskaAir have Halloween themed music playing while we are boarding. 🎃,other,other,False
487914,AppleSupport,2017-12-01T14:32:29+00:00,2,why hasn’t the I️ ? Issue been fixed yet?,other,other,True
685690,AmazonHelp,2017-11-23T13:09:15+00:00,2,Black friday j’espère que j’aurais des offres sur @120533,other,other,False
273733,XboxSupport,2017-10-06T03:32:45+00:00,3,I keep trying to open Minecraft on the Xbox One and i keep getting this error ? Nothing will fix it. @177921 @XboxSupport https://t.co/YZH396fGXq,technical_issue,technical_issue,False
797401,SW_Help,2017-11-25T08:57:06+00:00,4,"Shocking service @119696 @SW_Help changing the stopping points after boarding, ended up in Waterloo rather than where I wanted to go and they expect me to pay to sort it out.",other,other,False
663087,SpotifyCares,2017-11-25T03:22:53+00:00,2,Yo @115888 why the heck is the student discount only for 12 months??,other,other,True
686132,sprintcare,2017-10-05T19:30:24+00:00,4,What are you going to do to rextify how we are treated by your staff? They belittled so bad she hing up crying.,other,other,True
321953,British_Airways,2017-10-01T11:53:31+00:00,4,Appalled by @British_Airways choice of vegetarian meals on a long haul flight yesterday - pasta (twice) and barely a veggie in sight! #fail,other,other,False
203137,SouthwestAir,2017-10-04T15:25:26+00:00,2,God Bless YOU for what you're doing for the Vegas families!,other,other,False
188419,AppleSupport,2017-10-03T19:14:12+00:00,15,Since the latest iOS update my phone keeps turning WiFi back on after I’ve disabled it. Anyone @AppleSupport seen this before?,other,other,False
739799,AppleSupport,2017-10-11T06:18:37+00:00,2,the last update is not working well and there is no chance to get an genius bar reservation in Istanbul.,technical_issue,technical_issue,True
537660,hulu_support,2017-12-02T03:42:21+00:00,2,how much do i have to pay for you to put the entire season of teresa on your site. please.,other,other,False
551384,Tesco,2017-12-02T10:36:11+00:00,2,"if I book a Click&amp;Collect slot for 22/12 now, can I still make an order to collect next weekend?",delivery_order_status,delivery_order_status,False
779444,AlaskaAir,2017-10-12T05:12:23+00:00,2,"- A+ customer service: polite, helpful and solution oriented- what more can you ask for when you call! Why I fly with them!",other,other,False
195452,ChipotleTweets,2017-10-04T01:45:04+00:00,2,"staffs getting less generous with meat. This is at stevens creek, san jose. Hope you can put a word.",other,other,False
454992,sainsburys,2017-11-30T21:57:26+00:00,2,"I placed a Tu order, I never received confirmation and what ever email address I put in it’s not recognised any form of account but the money has come out. Help me please",delivery_order_status,delivery_order_status,True
356524,comcastcares,2017-10-08T13:35:02+00:00,2,#mobile_CareXI issues in 37931,other,other,True
221941,VMUcare,2017-09-30T13:02:09+00:00,4,dealing with the virgin mobile call centres is a painful experience always,other,other,False
388390,AmazonHelp,2017-10-02T01:59:04+00:00,23,"hi team, waiting for 1 month after refund provide you with proof and receive as anwser that i should contact the post? Serious???",billing_refund,billing_refund,False
240422,hulu_support,2017-11-25T02:04:33+00:00,2,"And does this mean I can't ever watch Hulu away from home? I am pretty confused as to what's going on here. Hulu never used to frustrate me like this. I can't get into it at all because of whatever this ""home network"" foolishness it.",other,other,False
505953,AmazonHelp,2017-12-01T20:56:57+00:00,2,.@AmazonHelp it's confusing why your staff member Simone would lie about my refund. Should I expect to lied to when ordering items from your company @115821?? https://t.co/R0amWG20PF,billing_refund,billing_refund,False
121410,JetBlue,2017-11-23T22:57:20+00:00,5,My @jetblue flight going to FLL was diverted to MIA. Landed &amp; been sitting on plane for 2hrs. No info from pilots.,other,other,False
738590,Uber_Support,2017-10-11T11:18:14+00:00,7,I'm locked out of my Uber app. Complained via website but no response. Emailed Uber- got a response saying no complaint registered!! Help!,account_access,account_access,True
374416,ChipotleTweets,2017-10-09T00:19:20+00:00,2,Dear @ChipotleTweets,other,other,False
162098,AmazonHelp,2017-11-24T18:48:16+00:00,2,"""Due to operating conditions"" my paid overnight package ordered last Tuesday from @115821 is just sitting in a @115817 location - @UPSHelp rep just said my package ""was left in the building"" - now UPS can't tell me when it will even arrive. Happy Holidays.",delivery_order_status,delivery_order_status,False
422070,Delta,2017-10-10T09:17:19+00:00,2,Hi! Is there no way to hold a price on https://t.co/2AC2cKrNUa? I know other airlines have that option.,other,other,False
618843,sainsburys,2017-11-22T13:18:50+00:00,2,"This is actually the most bitching Christmas sandwich ever, you’ve outdone yourself @sainsburys https://t.co/BtRxW3rPvc",other,other,False
282737,AmazonHelp,2017-10-06T12:07:19+00:00,3,Amazonのスーパーファミコンミニが届かない件はどうやら文字化け案件だったらしい。よりによってこんな時にやらかしてくれたな。,other,other,False
123150,Uber_Support,2017-11-24T00:36:03+00:00,4,if I get charged for canceling my Uber....the Uber driver should be charged for cancelling my trip and making me wait for nothing.,billing_refund,billing_refund,True
743413,AppleSupport,2017-10-11T14:55:29+00:00,2,"Battery life GONE after update. Support says phone &amp; software is still merging, battery will b drained during that time WHAT?",other,other,True
372727,hulu_support,2017-10-08T22:07:05+00:00,2,@hulu_support why am I paying for LIVE TV and I can’t watch on m iPhone... ? https://t.co/9wXhITcjxe,other,other,False
585539,marksandspencer,2017-12-03T11:53:18+00:00,2,"hello, I am in a dilemma, I returned some clothes back to your Hereford Store on Monday and was given a gift/reciept for £46, which I have unfortunately lost...is there any way you can help, please?",other,other,False
385837,AskAmex,2017-10-09T02:39:57+00:00,3,Is there possibility to get amex credit card for an international student studying at US with no SSN?,other,other,False
608250,SpotifyCares,2017-11-22T07:43:59+00:00,2,Is @115888 available on #Android now?,other,other,False
14763,ArbysCares,2017-10-28T00:28:26+00:00,2,that's the worst experience I've ever had at one of your stores.,complaint,complaint,False
450591,Ask_Spectrum,2017-11-30T21:11:37+00:00,2,"Hey spectrum, I'm having some internet problems, I pay for 110 mbps, and im only currently getting 15 mbps,, Honestly this is usually a daily thing. Can we figure this out together please.",other,other,True
623906,SouthwestAir,2017-10-04T16:38:01+00:00,2,Hey @SouthwestAir My Mother-in-law wants to visit if she can get a cheap flight.. anyway you can raise prices for a bit?,other,other,False
642153,Tesco,2017-11-22T19:02:41+00:00,2,"Yet again... second time this week. No #organic celery , onions, beetroot, grapes, squash... this shop is going downhill fast. 😢😠",other,other,True
138435,ArgosHelpers,2017-11-24T10:26:58+00:00,2,you contacted me to pay an overdue payment &amp; call you to make a payment.  I have tried contacting you but your lines are busy please advise as I keep getting text message from you to make a payment,billing_refund,billing_refund,False
194247,AzureSupport,2017-10-04T16:31:37+00:00,7,#azhelp:,other,other,True
827293,British_Airways,2017-10-13T01:24:36+00:00,2,Great customer service this morning from @British_Airways! #LastMinuteChange,other,other,False
508972,AmericanAir,2017-12-01T22:14:33+00:00,2,"Flew @AmericanAir 644 yesterday from PHX to AUS. Incoming flight was delayed, so I assumed the worse. Thankfully, AA found another plane and we took off on time. Thanks!",feature_request_or_praise,feature_request_or_praise,False
633327,sainsburys,2017-11-21T00:03:26+00:00,9,there's nothing in the double up literature that selection boxes and christmas biscuits arent included in the seasonal section. Yet the lady at the till said they're not part of the offer???,other,other,False
423129,Safaricom_Care,2017-10-10T09:05:06+00:00,2,for how long will it take to reverse a wrong transaction?,other,other,False
215981,AmazonHelp,2017-11-22T14:54:06+00:00,5,"Hey I'm a Canadian visiting the US, so I ordered something to that address. It got cancelled and locked. I can wait. But will I be able to order it once unlocked? or  will it lock again",delivery_order_status,delivery_order_status,False
280941,AmazonHelp,2017-10-06T10:52:09+00:00,4,アマゾンでミニスーファミ頼んでたけど、どうも宛先が文字化けしてるようで荷物届かない状態になってた。ヤマトの人曰く、この状態で届いても配送出来ないそうなので、送り先に戻すそうです。一応確認した方がいいかも。,other,other,False
524507,AppleSupport,2017-12-02T03:45:08+00:00,2,please help . many of us here in the philippines having the same problem with 11.1.2 . 2-3mins of using and it will restart just like that . please fix it . thanks https://t.co/vvkrtJGeyr,feature_request_or_praise,feature_request_or_praise,True
138631,Uber_Support,2017-11-24T10:27:25+00:00,6,@Uber_Support why have I been given 30 rupees as Uber credit? When my driver cancelled my ride and I was charged 109????,billing_refund,billing_refund,True
99410,Morrisons,2017-11-30T16:17:14+00:00,2,Thanks so much to Liam @Morrisons #Skipton for kindly donating 10 selection boxes for our #Christmas fair in aid of @137805😀 it’s really appreciated! https://t.co/nZBrykkf44 https://t.co/n0XCxbel5m,feature_request_or_praise,feature_request_or_praise,False
639417,SpotifyCares,2017-10-05T00:50:04+00:00,2,I’d really be great if @SpotifyCares Would reply to my dm😩,other,other,True
316904,TMobileHelp,2017-10-27T08:10:05+00:00,2,I have been waiting for a long time can I get help?,other,other,True
708015,AppleSupport,2017-10-10T19:11:27+00:00,5,Why is the number and emoji button switched in landscape mode? Wtf @115858 https://t.co/9tIDDzxijD,complaint,complaint,False
161253,AppleSupport,2017-11-24T18:39:34+00:00,5,my iPad Pro won’t install IOS 11?,other,other,False
407967,AppleSupport,2017-10-09T21:40:00+00:00,2,why does my iPhone 8 look pink. This is kind of false advertisement. Scam artists.,complaint,complaint,True
668567,AppleSupport,2017-11-23T03:55:37+00:00,3,It’s time for me to upgrade my phone and @115858 you’re not making a great case for yourself with this whole “I️” bullshit and half my messages not showing. https://t.co/Ng9pRxyTqu,other,other,False
521636,AmazonHelp,2017-12-02T03:54:35+00:00,4,"First time ordering from @115821 . According to my info, my package was delivered, before 7 PM.  But there is nothing on my porch. Hope I am not a victim of package thieves. Maybe info is inaccurate.",delivery_order_status,delivery_order_status,False
640910,VirginTrains,2017-11-22T20:13:06+00:00,8,delayed coming to London this am now delayed going home:-( any departure time expected for the 2007 to Liverpool please?,other,other,False
582826,UPSHelp,2017-12-03T08:03:53+00:00,3,Where my package at @115817 @UPSHelp? 🤔🤔 It says it was delivered!!,delivery_order_status,delivery_order_status,True
591690,AmericanAir,2017-12-03T17:01:04+00:00,2,Every once in a while I have to book an @AmericanAir flight and EVERY time they remind me why I dropped them as my airline. Consistently awful service!,complaint,complaint,False
396820,GreggsOfficial,2017-09-21T14:07:52+00:00,11,I haven't been able to login to Rewards all month... The progress bar just freezes at 99% (using Edge on Windows 10 Mobile) https://t.co/21CeCy9hHl,account_access,account_access,False
630181,TMobileHelp,2017-11-22T15:42:50+00:00,3,need better speeds at work!! https://t.co/PqoIKkSzc1,other,other,True
582677,AmazonHelp,2017-12-03T12:46:05+00:00,5,AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。,other,other,False
656681,Tesco,2017-11-22T22:08:39+00:00,2,"Hiya my mate Darren always sets off the alarms going in and out of your shops, but this doesn't happen in any other shops. So often security don't even bother any more cos he's not a thief",other,other,False
61115,Uber_Support,2017-11-01T21:09:37+00:00,2,Why are you consistently like this @Uber_Support? https://t.co/YZwUQV3cDh,other,other,False
445859,comcastcares,2017-11-22T07:47:21+00:00,7,"Protect  #NetNeutrality My internet is fucked as it is, ok? just stop.,.",other,other,True
76856,GreggsOfficial,2017-11-30T11:26:37+00:00,6,Hey Greggs every day this week I've gone into my local Greggs on Tottenham Ct Rd hoping to try the festive toastie and they're always sold out :( why you do dis?,other,other,False
299081,AppleSupport,2017-10-06T16:31:46+00:00,2,punching myself for downloading IOS 11 cause now my battery dies quicker than my unproductive trips to the gym. thanks @115858 you suck,feature_request_or_praise,feature_request_or_praise,True
535602,VirginTrains,2017-12-02T12:31:00+00:00,3,no lunch box available on Glasgow to Euston route 😔 hungry  &amp; still 90mins till London 😢 just as well I like you guys &amp; there's plenty tea to keep me going 😃,other,other,False
791162,O2,2017-10-12T12:39:16+00:00,2,Great when you send your iPhone off to sell in great condition and get it back with a smashed screen.... @O2 explain this!,other,other,True
387038,airtel_care,2017-10-06T23:21:50+00:00,9,Fucking reply my dm since morning @airtel_care,other,other,False
717328,SouthwestAir,2017-10-10T18:07:25+00:00,4,"- If I have to cancel a flight, is the Early bird fee also included in the credit I have for future flight?",other,other,False
439814,AmazonHelp,2017-10-11T10:09:50+00:00,6,I completed this challenge and shared it in 13 groups and users why am I still not allowed to complete order ! Is it a Hoax ? https://t.co/I21GRN7IdQ,delivery_order_status,delivery_order_status,False
389268,askpanera,2017-09-21T15:00:31+00:00,6,"We entice kids with good food, not toys or gimmicks. It’s time for the industry to rethink what we offer kids. https://t.co/pAnskkUK0K",other,other,True
394496,AmazonHelp,2017-10-09T17:43:03+00:00,6,Soo... @115821 tried to deliver my order today even though everyone knows the post office is closed for Columbus Day. 😂,delivery_order_status,delivery_order_status,False
114998,sainsburys,2017-11-23T12:57:38+00:00,2,"I am getting the following in the coupon section when trying to shop online and as a result can’t checkout, it’s not a coupon I have added. Any ideas? https://t.co/7Fvh5L87xc",other,other,True
749794,AppleSupport,2017-10-11T16:51:10+00:00,2,phones goosed coz of your updates. When’s it gettin sorted?,other,other,True
662607,AskLyft,2017-11-23T01:25:22+00:00,9,"Can I get a ride home, had a few too many drinks @115879 @AskLyft",other,other,True
403878,hulu_support,2017-10-09T19:57:29+00:00,4,@83582  @17180,other,other,False
791728,SouthwestAir,2017-10-12T12:48:57+00:00,3,You are going to Hawaii?! Please take us with you! https://t.co/mSJODrCbAr,other,other,False
644615,AsurionCares,2017-11-22T04:47:14+00:00,2,cc @116297 https://t.co/BKYVBdAovR,other,other,False
187245,ChipotleTweets,2017-10-04T16:13:35+00:00,2,See u later for lunch ❤️❤️ @ChipotleTweets,other,other,False
665014,MicrosoftHelps,2017-11-19T21:57:05+00:00,5,OVER 4 DAYS AND STILL NO RESPONSE WHAT THE HELL MICROSOFT,other,other,False
186177,McDonalds,2017-10-02T17:46:36+00:00,2,😂😱😂 https://t.co/2PA7TdPwYb,other,other,False
147167,AirbnbHelp,2017-11-24T13:42:15+00:00,3,me ajuda senhores não estou conseguindo efetuar meu pagamento,other,other,True
494695,AlaskaAir,2017-12-01T17:16:44+00:00,2,"As I board my flight to the swamp (aka DCA), I’m reminded why I love @116373 and @AlaskaAir - from TSA to cabin crew, the warmest, friendliest folks and easiest travel experience. #iFlyAlaska #pdxcarpet https://t.co/2IrnmdUUSV",other,other,False
674586,SW_Help,2017-11-23T10:19:56+00:00,4,Thanks to the helpful Antonia platform 9 @119696,feature_request_or_praise,feature_request_or_praise,False
383606,VirginTrains,2017-10-17T19:28:46+00:00,2,19:43 Euston to Crewe crew dealing with drunk/ abusive passenger. Removed from train calmly and professionally at MK #welldone,other,other,False
365465,Safaricom_Care,2017-10-08T17:43:54+00:00,3,I had done an mpesa reversal thinking that someone sold to me a dead phone but I was mistaken. Please deposit back to him.,other,other,False
639363,Walmart,2017-11-22T17:52:07+00:00,2,Don't have time to make desserts? You can head to Walmart and pick up a #PattiLabelle #SweetPotatoPie #BananaPudding #PattiPie @Walmart! Sweet Potato Pie is $2.97 – the lowest price ever! Learn more here -&gt;  https://t.co/R8Lrpi9WZA https://t.co/inyjMk2EWb,other,other,False
307307,AmazonHelp,2017-10-06T23:53:55+00:00,2,y’all deliver your packages with a bunch of holes on them now,delivery_order_status,delivery_order_status,False
245228,AppleSupport,2017-10-05T13:06:24+00:00,3,"Yo no actualizo iOS de vuelta ni en pedo, para q me traiga más problemas y solucionen otras fallas q no son las mías ??? @115858 lpm",other,other,False
587126,sainsburys,2017-12-03T15:22:30+00:00,2,Gridlock at #Sainsburys. Never coming here again. 20mins and only just joined main queue of traffic.,other,other,False
14723,ArbysCares,2017-10-28T22:09:43+00:00,2,Your Arlington Little Rd store would not give me free small fries 2 hours ago so I didn't buy Turkey...,other,other,False
91120,GoDaddyHelp,2017-11-30T15:04:24+00:00,2,can i pay for godaddy hosting with a Nigerian bank card? @135757,other,other,False
424864,AirbnbHelp,2017-08-25T22:00:13+00:00,9,"#airbnbhelp  I have a case # 51896 reg damage to my condo by past guests, it has not being resolved; contacted Airbnb but not answer yet",other,other,False
499019,HPSupport,2017-12-01T10:43:02+00:00,2,[TYPE YOUR QUESTION HERE] #hppsdr #ijchelp,other,other,False
327459,KeyBank_Help,2017-10-07T13:36:00+00:00,2,Just experienced the worst customer service.  A complete 360 &amp; my paycheck still not mine. Who is going to feed my child.,complaint,complaint,True
300218,SouthwestAir,2017-10-06T20:12:46+00:00,4,"When arriving in LAX on Southwest if you have another Southwest departure, will that occur in the same terminal? Both domestic",other,other,False
114695,ArgosHelpers,2017-11-23T21:05:16+00:00,6,"hi guys, can I use my nectar points to pay for a Black Friday item? #BlackFriday",other,other,False
810503,TMobileHelp,2017-10-12T18:07:33+00:00,19,"at this point, I’m unironically thinking about changing cell providers bc @ATT @117735 just straight up misinform you at will",other,other,True
286907,AppleSupport,2017-10-06T10:32:31+00:00,2,Why did you make switching user so slow in #HighSierra? An update should make a product better not worse.,other,other,True
489050,comcastcares,2017-12-01T16:04:56+00:00,5,aware Stream TV app no longer allows one to set s recording through app?  I've uninstalled/reinstalled experiencing same issue.,other,other,False
194249,AzureSupport,2017-10-04T16:32:35+00:00,2,#azhelp: https://t.co/7WMH0kkPeW website works but custom domain does not. it was working until yesterday.,other,technical_issue,False
177835,AppleSupport,2017-11-25T00:58:05+00:00,10,both my mom and I were transferred to an Apple care rep from Verizon. After being on hold for ~10 minutes the line went dead. Lazy Apple care reps tonight?,other,other,True
817344,hulu_support,2017-10-12T20:34:34+00:00,2,I received an email for a free month and when i try to input my billing information it tells me i am not eligible for promo,billing_refund,billing_refund,False
611904,SpotifyCares,2017-10-04T22:08:55+00:00,2,"I suddenly hate strawberries so much, thanks to @12358 annoying AF ads on @115888",complaint,complaint,False
611934,Morrisons,2017-11-21T20:29:41+00:00,2,"With the help of some fantastic volunteers that included local Scouts, Think Children trustees and employees from Bakkavor, we raised an amazing £578.85 at our charity bag pack at @Morrisons Newark. Thanks to everyone who donated to help local children in need. 👍 https://t.co/Jvi4wdnuSA",feature_request_or_praise,feature_request_or_praise,False
739271,idea_cares,2017-10-11T12:59:52+00:00,5,. My phone not working even do the payment on time. please help me to sort it immediately.,billing_refund,billing_refund,False
608023,AmazonHelp,2017-11-22T12:15:56+00:00,10,les gars on est mercredi j’ai toujours pas mon colis :(,other,other,False
183500,AmazonHelp,2017-10-04T11:36:26+00:00,3,#GreatIndianFestival is nothing but #Ullubanaving sale.iPhone 6price shows 20000 but just can not add this item to cart(see time) @115850 https://t.co/qFTLQ67Eov,other,other,False
425315,AskeBay,2017-10-09T22:56:34+00:00,6,@1980 You'd think @AskeBay would be concerned if a seller is passing off testers as legitimate goods @83607 https://t.co/eaoh4PQ1kg,other,other,False
362802,Safaricom_Care,2017-10-08T16:47:45+00:00,2,"a friend need to stop a transaction i paid to a cab driver, it was sent twice because the first hasn't gone through. Thanks",feature_request_or_praise,feature_request_or_praise,False
157111,Delta,2017-11-24T17:32:00+00:00,2,".@delta *HUGE* shoutout to Vanessa, agent boarding DL2972 today pretty much by herself, keeping everyone in line, please make sure she gets recognized #ATL #keepclimbing #Delta #customerservice",other,other,False
144028,AmazonHelp,2017-11-24T13:28:36+00:00,16,another driver today who is 'having difficulty finding my address' what is the point of having Pride when I have to wait days?!,other,other,False
525118,hulu_support,2017-12-02T02:50:36+00:00,2,"can yal pls put up season 14 episode 9 of greys anatomy. Episode 8 was such a cliff hanger, it’s been 2 weeks....☹️💔",other,other,False
149238,AmazonHelp,2017-11-24T14:59:02+00:00,6,hello if i get a firr stick. Is the £7.99 monthly a opt in and out like now tv is ?,other,other,False
154731,McDonalds,2017-11-23T06:32:12+00:00,2,Fresh McDonald's cookies make me very happy,other,other,False
232174,AmazonHelp,2017-10-05T10:43:57+00:00,2,I ordered an Apple Ipad whose delivery date was yesterday (Oct 4). I haven't received it yet and customer care just wastes my time☹️,other,other,False
22008,comcastcares,2017-11-01T07:46:10+00:00,2,Love the response but outages has been taken care of.. Thanks @115900 https://t.co/dXkll4K32o,feature_request_or_praise,feature_request_or_praise,False
9428,TMobileHelp,2017-11-01T00:00:17+00:00,2,why is your network sucking in the middle of NYC tonight????,other,other,True
408026,Delta,2017-10-09T21:16:46+00:00,2,"since I can’t get back home, @Delta I expect you to fly me back to Santorini STAT 🇬🇷",other,other,True
642537,comcastcares,2017-10-04T21:16:11+00:00,2,Your technicians and your Customer service reps suck @116136 @115900 .... I’m sick of us,other,other,True
594595,AmazonHelp,2017-12-03T17:51:05+00:00,3,"I am Arindam Das,my email id is __email__,I had placed an order of 13.3 inch MacBook air but by mistake it had got cancelled.",delivery_order_status,delivery_order_status,False
522234,ChaseSupport,2017-12-01T23:42:37+00:00,2,be more like Educators‼️ they reward their members,other,other,True
734158,AmazonHelp,2017-10-11T10:55:10+00:00,2,I have purchased Lenovo k8 note ....  But heating mobile I want to return it what is process,other,other,True
363644,AirbnbHelp,2017-10-08T18:50:02+00:00,4,Hey @AirbnbHelp! to whom should I write to warn about two attempted scam in Berlin by people who were using your name to rent fake houses?,complaint,complaint,True
287198,BofA_Help,2017-10-06T12:57:20+00:00,2,how do I avoid monthly fee for my checking account?,other,other,False
185450,Morrisons,2017-10-30T18:32:33+00:00,3,bought this on Saturday 28th October and the sell by date is the 1st of October. What’s going on?? https://t.co/dQ1lWZYX3N,other,other,True
57870,MicrosoftHelps,2017-10-29T13:24:45+00:00,3,"Do you have problems with media playback? My videos get out of sync. All browsers, all video elements. Starts fine, then not",other,other,False
475012,JetBlue,2017-12-01T09:40:55+00:00,2,Today marks 14 years for Rich and I at Jetblue so Happy Anniversary to us and to all originals still at JB. We have met some great ppl working at Blue 🙂 It has def been 14 interesting years. So here is to many more wonderful years at Blue you have been good to our family.❤️,other,other,False
37325,O2,2017-11-01T13:54:10+00:00,6,where’s the WiFi in queen street?!? 😭😭 @O2 signal being useless too 😭😭💔,other,other,True
320560,KFC_UKI_Help,2017-10-07T11:24:36+00:00,3,when you find mould on your burger bun in the meanwood leeds branch https://t.co/KlNsxLF88q,other,other,True
316230,comcastcares,2017-11-22T04:39:19+00:00,2,#mobile_Care.     Outage?,other,other,True
767490,AskeBay,2017-10-11T16:21:16+00:00,11,2/2 I'll make sure that everyone I know finds out what crappy service you guys give.,other,other,False
61786,DellCares,2017-10-27T23:23:02+00:00,12,.@118197 would your tech support be requesting gift cards as payments for services rendered?,other,other,True
707373,AmazonHelp,2017-10-10T19:41:44+00:00,6,you used a shipping company that sucks. Only ringed our apartment once and hung up. WHAT THE HELL?!,delivery_order_status,delivery_order_status,False
446224,TMobileHelp,2017-11-30T19:09:46+00:00,2,"Annoyed. Spent thirty minutes waiting in a @115911 store to buy a phone, only to find out the $300 off offer for my old phone no longer applied. Most they’d give me for my old phone is $85. #BigDifference #NoNewPhoneForMe.",other,other,True
640597,TacoBellTeam,2017-11-18T04:43:23+00:00,5,Fuck being nice to ppl,other,other,False
797846,AskPayPal,2017-10-12T01:59:51+00:00,2,decided against me even though i had all this evidence to say the buyer is scamming me :). cash only transactions from now on.,other,other,False
396097,AppleSupport,2017-10-09T17:11:02+00:00,2,I cannot update any apps on the AppStore and it keeps saying this when I complete my billing information: https://t.co/qc8aVNbVuF,billing_refund,billing_refund,False
321004,SouthwestAir,2017-10-07T12:27:08+00:00,2,Always a good day when you get to see that skyline. #Chicago #home @SouthwestAir https://t.co/RbLRMJIKMO,other,other,False
493564,AppleSupport,2017-12-01T16:42:14+00:00,2,"Love the X.  Got the Mavic because sold in stores it has been tested, however, new phones are not working with it.  Any word on when that might be resolved?  The Mavic Pro and pro platinum have been unable to fly for about 2 weeks.",technical_issue,technical_issue,True
271424,hulu_support,2017-10-04T01:28:06+00:00,5,Will @hulu_support USA be airing #NamieAmuro's #Documentary series? Please do! • #25thAnniversary • https://t.co/L1AmBBP8nk,other,other,False
717196,AmazonHelp,2017-10-11T00:23:05+00:00,7,"Why offer 2 day shipping when it takes 1-2 weeks @115821? Why offer something you can’t, literally, deliver on.",delivery_order_status,delivery_order_status,False
501262,VirginTrains,2017-12-01T19:51:30+00:00,3,any chance of a drink in 1st class on the way to Birmingham? Especially as almost 45 mins late!!,other,other,False
281970,AmazonHelp,2017-10-06T11:41:29+00:00,2,"There you go public, a parcel left on a doorstep by @115830 for all &amp; sundry  to see. The future is in good hands 👍 https://t.co/Zl4eEsrgNR",other,other,False
675393,,2017-10-05T14:17:09+00:00,3,Is there some kind of a bug causing random blurs in the iPhone 7 Plus camera? @115858  @AppleSupport,technical_issue,technical_issue,True
163851,AmericanAir,2017-11-24T19:35:18+00:00,4,Omg! @AmericanAir on hold for 44 minutes and you hung up on me?!! I was merely holding to pay for an upgrade - dude transfers me and hangs up! #travel https://t.co/38vmTlENjK,other,other,True
536703,sainsburys,2017-12-01T13:31:36+00:00,5,Er... thought you had learned your lesson about sending chocolate in the post to homes with dogs. I don't use Sainsburys often (too far) so your data on me are poor. We have a dog who would have devoured your packaging. Just not worth it!,other,other,False
565481,Delta,2017-12-02T15:40:31+00:00,2,I love flying @Delta and don’t mind gate-checking my bag but wouldn’t it be great if they awarded miles for the people who are willing to?,other,other,False
521729,AmazonHelp,2017-12-02T03:37:41+00:00,3,Can someone ask @AmazonHelp where my package is from 2 weeks ago! You know the same package they expect me to file a police report for lol https://t.co/t3PVg2Z4jG,delivery_order_status,delivery_order_status,False
355414,AskPlayStation,2017-10-08T07:41:14+00:00,4,"experiencing a error with payments, nothing is working. Error code: WC-40382-7",technical_issue,technical_issue,True
328532,AppleSupport,2017-10-07T03:14:13+00:00,4,my phone dies at 100% @AppleSupport pls help,other,other,False
4056,comcastcares,2017-10-31T23:00:47+00:00,2,My upload speeds are trash. Explain.,other,other,True
592916,AskTarget,2017-12-03T15:02:56+00:00,2,your employees at stores need to be trained. Instead of inconveniencing your customers.,other,other,True
451152,SouthwestAir,2017-11-30T21:39:53+00:00,2,Gotta love @SouthwestAir $69 flight and bags fly free 😁✈,other,other,False
788771,SouthwestAir,2017-10-12T11:10:29+00:00,3,Hi @SouthwestAir! I'm flying to the aloha state from FLL. Will u have nonstop flights for me too? 🤞🤞,other,other,False
190310,AWSSupport,2017-10-04T06:37:03+00:00,2,"@AmazonHelp I tried with @6553 and @12131 credit cards for Rs. 2 auth payment for AWS hosting but it fails, Please help!",billing_refund,billing_refund,False
120681,AppleSupport,2017-11-23T22:49:41+00:00,2,"And of course my Apple Watch had to screw up on Strava again. I don’t know if it was Strava or Apple Watch’s fault but it needs to be fixed. And no it wasn’t user error, I did the same thing I usually do 😂 @6716 @AppleSupport @115858 work this out please 😩",technical_issue,technical_issue,True
388168,hulu_support,2017-10-05T21:34:58+00:00,4,episode 5 of Total Bellas is listed but when you play it is really episode 4.,other,other,False
47208,MTNC_Care,2017-11-06T09:14:42+00:00,4,Mobile money fault or fraud? I purchase airtime for 500 frs and my balance moved from 6069frs to 69 frs? https://t.co/Tg5tF5kb67,other,other,False
469452,AmazonHelp,2017-12-01T06:52:10+00:00,2,when will you tweet the winner list of the LG q6 quiz,other,other,False
594997,DellCares,2017-12-03T17:58:23+00:00,6,you service department is incompetent. Dealing with a lemon laptop for over 5 months with 2 repairs and problem persists #neverbuydell,other,other,False
825296,Ask_Spectrum,2017-10-12T21:06:37+00:00,2,Why the hell is my internet being throttled so hard? It makes it pretty hard to stream when it goes from 3.5k to 2k to 4k to 0.,other,other,True
201977,TacoBellTeam,2017-09-30T04:39:05+00:00,6,"literally ordered the easiest thing on the menu to make, a cheesy roll up, and 2 weren’t even warmed enough to melt the cheese. 🙄😡 https://t.co/svCAYDS30I",other,other,False
488481,DropboxSupport,2017-11-28T23:14:42+00:00,2,hey @118189 what the fuck is this? https://t.co/zw92XKCMVC,other,other,False
786520,AmazonHelp,2017-10-12T09:34:17+00:00,11,customer service is bloody useless.,other,other,False
384921,SouthwestAir,2017-10-09T11:33:50+00:00,2,I got the 2nd to last window seat on my @SouthwestAir flight to DAL. Back of the bus but hope to get good sunrise pics.,other,other,False
